ID,TIPO_INCIDENCIA,FECHA_REPORTE,ESTADO,UsuarioID,MantenimeintoID,TIEMPO_RESOLUCION
14223,Rotura,2024-04-20T00:00:00Z,Cerrada,180-15-2578,12358,312
14223,Rotura,2024-04-20T00:00:00Z,Cerrada,180-15-2578,12618,312
14224,Vandalismo,2024-10-03T00:00:00Z,Cerrada,237-33-2198,11043,300
14225,Desgaste,2023-11-01T00:00:00Z,Cerrada,924-58-5870,7612,40
14225,Desgaste,2023-11-01T00:00:00Z,Cerrada,924-58-5870,14808,40
14226,Desgaste,2024-02-08T00:00:00Z,Abierta,336-03-8254,5783,70
14227,Mal_funcionamiento,2024-05-03T00:00:00Z,Abierta,556-51-1172,3840,123
14228,Mal_funcionamiento,2023-10-17T00:00:00Z,Abierta,444-81-7075,7601,224
14228,Mal_funcionamiento,2023-10-17T00:00:00Z,Abierta,444-81-7075,11223,224
14229,Mal_funcionamiento,2024-06-09T00:00:00Z,Cerrada,800-13-9710,8130,355
14230,Desgaste,2024-10-13T00:00:00Z,Cerrada,734-21-9116,4171,145
14230,Desgaste,2024-10-13T00:00:00Z,Cerrada,734-21-9116,4996,145
14230,Desgaste,2024-10-13T00:00:00Z,Cerrada,734-21-9116,12563,145
14231,Desgaste,2024-02-04T00:00:00Z,Cerrada,197-96-7641,4114,316
14231,Desgaste,2024-02-04T00:00:00Z,Cerrada,197-96-7641,9075,316
14232,Desgaste,2024-06-12T00:00:00Z,Cerrada,520-94-2906,9617,292
14233,Vandalismo,2024-03-05T00:00:00Z,Cerrada,846-51-0924,8784,160
14233,Vandalismo,2024-03-05T00:00:00Z,Cerrada,846-51-0924,14991,160
14234,Mal_funcionamiento,2024-04-18T00:00:00Z,Cerrada,507-15-3856,4109,83
14235,Mal_funcionamiento,2024-06-07T00:00:00Z,Abierta,025-87-9892,2924,130
14236,Desgaste,2024-04-03T00:00:00Z,Abierta,004-38-3649,6301,261
14237,Mal_funcionamiento,2024-04-19T00:00:00Z,Abierta,265-28-4336,5616,203
14237,Mal_funcionamiento,2024-04-19T00:00:00Z,Abierta,265-28-4336,9667,203
14238,Mal_funcionamiento,2024-05-09T00:00:00Z,Cerrada,427-38-8325,8821,113
14238,Mal_funcionamiento,2024-05-09T00:00:00Z,Cerrada,427-38-8325,13361,113
14239,Mal_funcionamiento,2024-08-23T00:00:00Z,Abierta,600-02-4395,9404,285
14240,Mal_funcionamiento,2024-05-17T00:00:00Z,Cerrada,210-69-7560,9876,33
14241,Mal_funcionamiento,2024-01-08T00:00:00Z,Abierta,255-73-5940,9996,4
14242,Vandalismo,2024-06-30T00:00:00Z,Cerrada,615-37-2279,5012,303
14243,Mal_funcionamiento,2024-05-14T00:00:00Z,Abierta,217-22-2848,3071,230
14244,Mal_funcionamiento,2024-10-09T00:00:00Z,Cerrada,932-47-3916,11247,190
14245,Desgaste,2023-11-20T00:00:00Z,Abierta,579-27-0304,92,160
14246,Rotura,2023-12-05T00:00:00Z,Cerrada,592-78-9822,5175,256
14246,Rotura,2023-12-05T00:00:00Z,Cerrada,592-78-9822,9407,256
14247,Desgaste,2024-05-24T00:00:00Z,Cerrada,505-17-2907,2123,45
14248,Desgaste,2023-12-21T00:00:00Z,Abierta,078-82-0281,5587,145
14249,Mal_funcionamiento,2024-05-29T00:00:00Z,Abierta,346-87-8860,6406,361
14250,Vandalismo,2024-02-08T00:00:00Z,Cerrada,695-20-5354,12990,135
14251,Rotura,2023-10-24T00:00:00Z,Cerrada,556-53-2196,12012,40
14252,Mal_funcionamiento,2024-03-22T00:00:00Z,Abierta,784-59-0018,10447,326
14253,Mal_funcionamiento,2024-10-02T00:00:00Z,Cerrada,985-64-5474,9817,173
14254,Desgaste,2024-05-24T00:00:00Z,Abierta,414-98-9311,3279,289
14254,Desgaste,2024-05-24T00:00:00Z,Abierta,414-98-9311,6638,289
14255,Vandalismo,2024-05-11T00:00:00Z,Cerrada,585-48-0696,9327,134
14256,Vandalismo,2024-05-28T00:00:00Z,Abierta,561-26-1646,1085,3
14257,Rotura,2024-01-03T00:00:00Z,Cerrada,990-70-1323,8210,260
14258,Desgaste,2023-12-09T00:00:00Z,Abierta,288-53-8601,7120,348
14259,Mal_funcionamiento,2023-10-18T00:00:00Z,Abierta,850-86-6097,4902,264
14259,Mal_funcionamiento,2023-10-18T00:00:00Z,Abierta,850-86-6097,7611,264
14260,Mal_funcionamiento,2024-02-10T00:00:00Z,Cerrada,366-00-8776,4413,106
14261,Rotura,2023-04-12T00:00:00Z,Abierta,322-29-6101,10849,192
14262,Rotura,2023-10-23T00:00:00Z,Abierta,727-65-8178,12084,246
14263,Rotura,2023-11-29T00:00:00Z,Abierta,389-73-6986,5062,144
14264,Vandalismo,2024-05-21T00:00:00Z,Cerrada,622-20-3618,9576,326
14265,Vandalismo,2024-01-10T00:00:00Z,Cerrada,704-42-3411,6574,57
14266,Vandalismo,2024-09-19T00:00:00Z,Cerrada,707-18-9915,14017,144
14267,Vandalismo,2024-07-12T00:00:00Z,Cerrada,651-70-1226,12846,168
14268,Desgaste,2023-10-23T00:00:00Z,Cerrada,591-89-0603,4683,111
14268,Desgaste,2023-10-23T00:00:00Z,Cerrada,591-89-0603,5575,111
14269,Desgaste,2024-09-05T00:00:00Z,Cerrada,419-02-8648,13680,348
14270,Mal_funcionamiento,2023-10-30T00:00:00Z,Cerrada,522-46-7100,241,247
14270,Mal_funcionamiento,2023-10-30T00:00:00Z,Cerrada,522-46-7100,13971,247
14271,Mal_funcionamiento,2023-10-15T00:00:00Z,Cerrada,640-87-8983,8544,231
14271,Mal_funcionamiento,2023-10-15T00:00:00Z,Cerrada,640-87-8983,13343,231
14272,Desgaste,2024-08-15T00:00:00Z,Abierta,212-43-7848,4701,199
14273,Vandalismo,2024-09-07T00:00:00Z,Cerrada,962-92-4115,13204,144
14274,Mal_funcionamiento,2023-11-03T00:00:00Z,Cerrada,853-29-0547,6945,249
14274,Mal_funcionamiento,2023-11-03T00:00:00Z,Cerrada,853-29-0547,12067,249
14275,Vandalismo,2024-02-04T00:00:00Z,Abierta,742-87-4106,3128,146
14275,Vandalismo,2024-02-04T00:00:00Z,Abierta,742-87-4106,5751,146
14275,Vandalismo,2024-02-04T00:00:00Z,Abierta,742-87-4106,11690,146
14276,Vandalismo,2023-10-20T00:00:00Z,Cerrada,056-21-6226,5692,175
14277,Rotura,2024-04-02T00:00:00Z,Cerrada,707-64-6476,13318,156
14278,Vandalismo,2023-12-19T00:00:00Z,Cerrada,050-98-6629,2060,254
14279,Vandalismo,2024-08-10T00:00:00Z,Abierta,971-60-5467,12875,152
14280,Rotura,2023-12-12T00:00:00Z,Cerrada,293-03-0690,3607,59
14281,Mal_funcionamiento,2024-09-18T00:00:00Z,Cerrada,141-64-3527,11423,196
14281,Mal_funcionamiento,2024-09-18T00:00:00Z,Cerrada,141-64-3527,14162,196
14282,Desgaste,2024-03-08T00:00:00Z,Cerrada,281-48-7219,4318,256
14282,Desgaste,2024-03-08T00:00:00Z,Cerrada,281-48-7219,6739,256
14283,Rotura,2024-09-23T00:00:00Z,Abierta,359-12-3314,2019,182
14284,Mal_funcionamiento,2024-02-22T00:00:00Z,Abierta,117-18-9192,14952,339
14285,Rotura,2024-01-03T00:00:00Z,Abierta,079-64-3849,14782,287
14286,Rotura,2024-08-09T00:00:00Z,Cerrada,395-99-9939,1816,43
14286,Rotura,2024-08-09T00:00:00Z,Cerrada,395-99-9939,3720,43
14286,Rotura,2024-08-09T00:00:00Z,Cerrada,395-99-9939,5094,43
14287,Rotura,2023-11-17T00:00:00Z,Cerrada,406-16-7523,1733,31
14287,Rotura,2023-11-17T00:00:00Z,Cerrada,406-16-7523,11172,31
14288,Mal_funcionamiento,2024-06-24T00:00:00Z,Cerrada,726-03-0137,14409,39
14289,Vandalismo,2023-11-30T00:00:00Z,Abierta,831-48-8662,4168,274
14289,Vandalismo,2023-11-30T00:00:00Z,Abierta,831-48-8662,8834,274
14290,Vandalismo,2023-10-31T00:00:00Z,Abierta,351-12-6480,8878,187
14291,Vandalismo,2024-01-20T00:00:00Z,Cerrada,593-58-3520,11495,97
14292,Rotura,2024-02-14T00:00:00Z,Cerrada,849-34-0819,3070,189
14293,Desgaste,2023-12-31T00:00:00Z,Abierta,686-58-8985,5833,83
14293,Desgaste,2023-12-31T00:00:00Z,Abierta,686-58-8985,11113,83
14294,Desgaste,2024-07-21T00:00:00Z,Cerrada,600-13-1167,11595,338
14294,Desgaste,2024-07-21T00:00:00Z,Cerrada,600-13-1167,14063,338
14295,Desgaste,2024-06-14T00:00:00Z,Abierta,117-90-7242,11732,246
14296,Vandalismo,2024-06-25T00:00:00Z,Abierta,187-44-4328,1905,134
14297,Vandalismo,2024-09-11T00:00:00Z,Cerrada,390-46-6409,190,182
14298,Vandalismo,2023-12-27T00:00:00Z,Abierta,772-49-5358,7677,209
14299,Rotura,2024-03-02T00:00:00Z,Cerrada,111-05-3869,3056,90
14300,Vandalismo,2024-03-01T00:00:00Z,Cerrada,507-32-1649,12821,229
14301,Rotura,2024-09-05T00:00:00Z,Abierta,547-14-5946,14423,191
14302,Desgaste,2023-07-11T00:00:00Z,Abierta,452-57-5193,4990,40
14302,Desgaste,2023-07-11T00:00:00Z,Abierta,452-57-5193,11205,40
14303,Mal_funcionamiento,2024-02-18T00:00:00Z,Cerrada,546-46-3686,2123,329
14304,Desgaste,2023-11-26T00:00:00Z,Cerrada,465-08-2011,14306,242
14305,Vandalismo,2024-04-22T00:00:00Z,Cerrada,785-19-9709,4311,168
14306,Desgaste,2023-11-20T00:00:00Z,Cerrada,673-82-4048,5326,55
14306,Desgaste,2023-11-20T00:00:00Z,Cerrada,673-82-4048,6937,55
14307,Rotura,2023-12-18T00:00:00Z,Abierta,890-10-1391,14512,63
14308,Rotura,2024-05-19T00:00:00Z,Abierta,430-01-8929,2743,225
14309,Rotura,2023-10-16T00:00:00Z,Abierta,928-51-4482,6846,30
14310,Desgaste,2024-06-19T00:00:00Z,Cerrada,257-85-3739,2905,194
14311,Rotura,2024-08-07T00:00:00Z,Abierta,925-93-2493,2580,309
14312,Desgaste,2023-12-02T00:00:00Z,Abierta,153-87-4772,9603,292
14313,Mal_funcionamiento,2024-04-23T00:00:00Z,Cerrada,309-57-3027,7926,276
14314,Desgaste,2024-09-03T00:00:00Z,Cerrada,817-38-9539,7169,221
14315,Mal_funcionamiento,2024-06-16T00:00:00Z,Abierta,223-80-4753,9224,279
14316,Mal_funcionamiento,2024-01-20T00:00:00Z,Abierta,854-28-6249,6730,295
14317,Vandalismo,2023-12-03T00:00:00Z,Abierta,415-54-2609,5401,189
14318,Mal_funcionamiento,2023-11-17T00:00:00Z,Cerrada,774-83-5206,8941,23
14319,Desgaste,2024-03-26T00:00:00Z,Cerrada,816-96-0216,6716,201
14320,Rotura,2024-01-22T00:00:00Z,Abierta,379-52-0802,3839,261
14321,Vandalismo,2024-09-18T00:00:00Z,Cerrada,709-02-3500,7877,87
14322,Vandalismo,2024-01-24T00:00:00Z,Abierta,608-01-7535,1348,233
14322,Vandalismo,2024-01-24T00:00:00Z,Abierta,608-01-7535,4293,233
14322,Vandalismo,2024-01-24T00:00:00Z,Abierta,608-01-7535,11069,233
14323,Desgaste,2024-05-26T00:00:00Z,Cerrada,194-75-7377,115,169
14324,Mal_funcionamiento,2023-11-06T00:00:00Z,Abierta,428-91-1743,8135,6
14324,Mal_funcionamiento,2023-11-06T00:00:00Z,Abierta,428-91-1743,12792,6
14325,Desgaste,2024-04-21T00:00:00Z,Cerrada,937-08-0396,2557,235
14326,Vandalismo,2024-08-11T00:00:00Z,Cerrada,256-76-1264,6493,266
14327,Vandalismo,2024-06-30T00:00:00Z,Abierta,995-53-5237,14850,192
14328,Mal_funcionamiento,2024-03-01T00:00:00Z,Abierta,061-97-8727,14234,315
14329,Vandalismo,2024-04-22T00:00:00Z,Abierta,128-06-7663,6324,177
14330,Vandalismo,2024-12-02T00:00:00Z,Cerrada,694-71-4477,6039,79
14331,Rotura,2023-11-16T00:00:00Z,Abierta,041-06-6296,3291,244
14331,Rotura,2023-11-16T00:00:00Z,Abierta,041-06-6296,11786,244
14332,Mal_funcionamiento,2024-05-19T00:00:00Z,Cerrada,386-98-1931,7011,82
14333,Rotura,2023-12-29T00:00:00Z,Cerrada,531-32-3397,14203,357
14334,Vandalismo,2024-07-02T00:00:00Z,Cerrada,939-19-0047,123,226
14335,Mal_funcionamiento,2024-03-29T00:00:00Z,Abierta,127-77-3305,3950,242
14336,Mal_funcionamiento,2024-08-27T00:00:00Z,Cerrada,703-36-6277,618,117
14337,Mal_funcionamiento,2023-12-17T00:00:00Z,Cerrada,342-12-9340,9012,222
14338,Rotura,2024-07-04T00:00:00Z,Abierta,507-14-9951,8165,143
14339,Rotura,2024-03-08T00:00:00Z,Cerrada,963-85-0503,7430,271
14340,Vandalismo,2024-08-18T00:00:00Z,Cerrada,397-68-3310,10864,130
14340,Vandalismo,2024-08-18T00:00:00Z,Cerrada,397-68-3310,12269,130
14341,Mal_funcionamiento,2024-06-18T00:00:00Z,Abierta,693-43-0479,3171,341
14342,Vandalismo,2024-01-01T00:00:00Z,Abierta,338-50-9362,4682,65
14342,Vandalismo,2024-01-01T00:00:00Z,Abierta,338-50-9362,6882,65
14342,Vandalismo,2024-01-01T00:00:00Z,Abierta,338-50-9362,11736,65
14343,Mal_funcionamiento,2024-06-30T00:00:00Z,Cerrada,109-64-7323,3871,228
14344,Mal_funcionamiento,2024-07-31T00:00:00Z,Abierta,483-73-5220,7625,192
14344,Mal_funcionamiento,2024-07-31T00:00:00Z,Abierta,483-73-5220,8498,192
14345,Vandalismo,2024-01-27T00:00:00Z,Cerrada,204-28-8113,11339,303
14346,Desgaste,2024-01-24T00:00:00Z,Abierta,329-46-7975,9419,172
14347,Desgaste,2024-08-16T00:00:00Z,Abierta,815-58-2421,6191,209
14348,Rotura,2024-08-11T00:00:00Z,Abierta,921-65-0303,3543,92
14349,Rotura,2024-02-20T00:00:00Z,Cerrada,619-85-8908,6909,279
14350,Desgaste,2024-10-05T00:00:00Z,Cerrada,802-78-4696,5926,98
14351,Desgaste,2024-08-26T00:00:00Z,Cerrada,030-83-8237,714,331
14352,Mal_funcionamiento,2024-03-23T00:00:00Z,Abierta,353-50-7835,5378,236
14353,Rotura,2024-09-07T00:00:00Z,Cerrada,096-45-3132,2114,183
14353,Rotura,2024-09-07T00:00:00Z,Cerrada,096-45-3132,6099,183
14354,Mal_funcionamiento,2024-04-03T00:00:00Z,Abierta,778-92-3598,6727,178
14355,Rotura,2024-05-24T00:00:00Z,Cerrada,041-06-6296,4411,61
14356,Vandalismo,2024-10-11T00:00:00Z,Cerrada,603-87-2479,10718,10
14357,Vandalismo,2023-12-29T00:00:00Z,Abierta,270-29-2118,13879,290
14358,Mal_funcionamiento,2024-04-19T00:00:00Z,Abierta,736-87-7193,13857,116
14359,Mal_funcionamiento,2024-09-08T00:00:00Z,Cerrada,568-91-4329,737,18
14360,Vandalismo,2023-12-23T00:00:00Z,Cerrada,724-87-2069,6805,130
14361,Mal_funcionamiento,2024-02-07T00:00:00Z,Cerrada,811-41-3473,2675,316
14362,Vandalismo,2024-06-08T00:00:00Z,Cerrada,307-41-0304,11282,202
14363,Rotura,2023-10-21T00:00:00Z,Abierta,882-55-4766,12925,152
14364,Desgaste,2024-04-08T00:00:00Z,Cerrada,805-74-4827,9907,269
14365,Desgaste,2024-03-21T00:00:00Z,Cerrada,603-07-9472,13568,129
14366,Rotura,2024-01-13T00:00:00Z,Abierta,360-19-6674,14811,307
14367,Desgaste,2024-07-26T00:00:00Z,Abierta,304-70-6405,12433,228
14368,Desgaste,2024-03-06T00:00:00Z,Abierta,822-56-9399,1192,108
14368,Desgaste,2024-03-06T00:00:00Z,Abierta,822-56-9399,6511,108
14369,Vandalismo,2024-05-30T00:00:00Z,Abierta,304-68-8366,800,182
14369,Vandalismo,2024-05-30T00:00:00Z,Abierta,304-68-8366,6358,182
14370,Desgaste,2024-01-03T00:00:00Z,Abierta,487-55-4307,11628,91
14371,Rotura,2024-03-14T00:00:00Z,Cerrada,128-05-8431,8681,14
14371,Rotura,2024-03-14T00:00:00Z,Cerrada,128-05-8431,12944,14
14372,Rotura,2024-02-22T00:00:00Z,Cerrada,463-07-0280,8698,324
14373,Vandalismo,2024-07-06T00:00:00Z,Cerrada,554-49-0304,5483,30
14374,Rotura,2023-12-06T00:00:00Z,Abierta,254-27-9357,7547,199
14374,Rotura,2023-12-06T00:00:00Z,Abierta,254-27-9357,10212,199
14375,Vandalismo,2024-01-21T00:00:00Z,Cerrada,041-19-9044,10214,33
14376,Mal_funcionamiento,2024-05-25T00:00:00Z,Cerrada,114-03-2497,6003,176
14377,Mal_funcionamiento,2024-08-27T00:00:00Z,Cerrada,362-39-8980,6310,357
14377,Mal_funcionamiento,2024-08-27T00:00:00Z,Cerrada,362-39-8980,13671,357
14378,Rotura,2023-12-08T00:00:00Z,Abierta,398-68-3882,10690,61
14379,Desgaste,2023-10-19T00:00:00Z,Abierta,132-47-0710,1651,330
14379,Desgaste,2023-10-19T00:00:00Z,Abierta,132-47-0710,10346,330
14380,Mal_funcionamiento,2024-06-17T00:00:00Z,Abierta,610-60-1984,8931,8
14380,Mal_funcionamiento,2024-06-17T00:00:00Z,Abierta,610-60-1984,10286,8
14380,Mal_funcionamiento,2024-06-17T00:00:00Z,Abierta,610-60-1984,12956,8
14381,Rotura,2024-08-01T00:00:00Z,Abierta,390-68-5667,4113,353
14382,Desgaste,2024-06-22T00:00:00Z,Cerrada,734-92-8392,10823,307
14383,Mal_funcionamiento,2024-05-21T00:00:00Z,Abierta,938-49-9971,10470,132
14384,Vandalismo,2024-06-03T00:00:00Z,Abierta,189-16-9350,5024,115
14384,Vandalismo,2024-06-03T00:00:00Z,Abierta,189-16-9350,7372,115
14385,Vandalismo,2024-09-18T00:00:00Z,Abierta,793-06-5580,13836,82
14386,Vandalismo,2024-07-25T00:00:00Z,Cerrada,231-81-3269,1333,209
14387,Mal_funcionamiento,2024-04-08T00:00:00Z,Cerrada,354-57-4284,4773,297
14388,Vandalismo,2024-09-06T00:00:00Z,Abierta,179-56-6637,4384,294
14388,Vandalismo,2024-09-06T00:00:00Z,Abierta,179-56-6637,5002,294
14389,Vandalismo,2024-10-02T00:00:00Z,Cerrada,624-02-8442,2513,303
14390,Mal_funcionamiento,2024-06-02T00:00:00Z,Abierta,552-81-7630,8076,288
14391,Vandalismo,2024-02-15T00:00:00Z,Abierta,429-54-8289,2984,291
14392,Desgaste,2024-09-04T00:00:00Z,Cerrada,764-15-8353,7984,296
14393,Vandalismo,2024-06-04T00:00:00Z,Abierta,738-70-3572,9851,355
14394,Mal_funcionamiento,2024-08-17T00:00:00Z,Abierta,551-76-9107,6753,101
14395,Desgaste,2024-03-14T00:00:00Z,Cerrada,292-01-0582,8116,184
14395,Desgaste,2024-03-14T00:00:00Z,Cerrada,292-01-0582,11848,184
14396,Rotura,2024-01-13T00:00:00Z,Abierta,763-74-8108,5186,30
14396,Rotura,2024-01-13T00:00:00Z,Abierta,763-74-8108,6311,30
14397,Rotura,2023-12-19T00:00:00Z,Abierta,029-49-6861,6427,207
14398,Rotura,2024-04-15T00:00:00Z,Abierta,036-99-0339,3048,169
14399,Mal_funcionamiento,2024-08-16T00:00:00Z,Abierta,242-46-3656,10215,62
14400,Rotura,2024-01-04T00:00:00Z,Cerrada,276-03-6965,2679,211
14400,Rotura,2024-01-04T00:00:00Z,Cerrada,276-03-6965,5486,211
14401,Vandalismo,2024-01-01T00:00:00Z,Cerrada,810-90-4330,10525,91
14402,Rotura,2023-11-14T00:00:00Z,Abierta,413-38-1234,1520,316
14403,Vandalismo,2024-03-19T00:00:00Z,Abierta,113-91-6990,14490,307
14404,Vandalismo,2024-03-20T00:00:00Z,Cerrada,061-24-8240,7557,148
14405,Rotura,2024-08-26T00:00:00Z,Cerrada,812-95-1169,5799,139
14406,Rotura,2024-08-20T00:00:00Z,Cerrada,476-46-1357,11011,295
14407,Mal_funcionamiento,2023-10-19T00:00:00Z,Abierta,770-87-8098,2124,170
14408,Mal_funcionamiento,2024-09-20T00:00:00Z,Cerrada,123-36-1040,5477,64
14409,Vandalismo,2024-05-31T00:00:00Z,Cerrada,419-24-7904,424,236
14410,Rotura,2024-05-03T00:00:00Z,Cerrada,394-44-1294,7682,206
14411,Rotura,2024-08-28T00:00:00Z,Cerrada,153-05-1644,13210,233
14412,Rotura,2024-03-21T00:00:00Z,Cerrada,889-34-2169,7756,277
14413,Vandalismo,2024-09-07T00:00:00Z,Cerrada,778-69-2423,3136,172
14413,Vandalismo,2024-09-07T00:00:00Z,Cerrada,778-69-2423,13138,172
14414,Mal_funcionamiento,2024-07-24T00:00:00Z,Cerrada,446-03-8175,1045,26
14415,Rotura,2024-06-23T00:00:00Z,Cerrada,594-24-1493,4127,346
14416,Rotura,2024-03-28T00:00:00Z,Abierta,519-09-7066,1105,40
14417,Rotura,2024-10-13T00:00:00Z,Cerrada,980-70-7583,4940,38
14418,Desgaste,2024-09-21T00:00:00Z,Cerrada,614-68-1209,6926,259
14419,Rotura,2023-11-23T00:00:00Z,Cerrada,841-05-3679,7632,221
14420,Desgaste,2024-09-03T00:00:00Z,Cerrada,375-14-8739,12457,83
14421,Vandalismo,2024-08-12T00:00:00Z,Cerrada,938-68-2871,4172,83
14421,Vandalismo,2024-08-12T00:00:00Z,Cerrada,938-68-2871,14052,83
14422,Mal_funcionamiento,2024-03-10T00:00:00Z,Abierta,225-48-2380,14783,151
14423,Vandalismo,2024-01-06T00:00:00Z,Cerrada,588-57-4552,6767,75
14423,Vandalismo,2024-01-06T00:00:00Z,Cerrada,588-57-4552,10155,75
14423,Vandalismo,2024-01-06T00:00:00Z,Cerrada,588-57-4552,14032,75
14424,Desgaste,2023-11-13T00:00:00Z,Cerrada,695-03-8864,10121,275
14425,Desgaste,2024-09-01T00:00:00Z,Abierta,432-60-6091,10587,324
14426,Vandalismo,2023-10-31T00:00:00Z,Cerrada,337-84-3046,4986,274
14427,Desgaste,2023-11-25T00:00:00Z,Cerrada,651-93-0968,8904,134
14427,Desgaste,2023-11-25T00:00:00Z,Cerrada,651-93-0968,10228,134
14428,Desgaste,2024-10-04T00:00:00Z,Abierta,891-43-2237,9135,259
14429,Vandalismo,2023-11-28T00:00:00Z,Cerrada,521-25-1178,7407,311
14429,Vandalismo,2023-11-28T00:00:00Z,Cerrada,521-25-1178,14838,311
14430,Mal_funcionamiento,2024-10-10T00:00:00Z,Abierta,299-45-8682,7202,260
14431,Mal_funcionamiento,2024-01-18T00:00:00Z,Abierta,124-29-4371,13519,283
14432,Rotura,2024-06-12T00:00:00Z,Cerrada,748-22-8589,3078,17
14433,Mal_funcionamiento,2023-10-20T00:00:00Z,Abierta,703-36-9922,12798,294
14434,Desgaste,2024-02-12T00:00:00Z,Cerrada,491-22-2382,597,235
14435,Rotura,2024-02-09T00:00:00Z,Cerrada,525-44-7911,6433,233
14435,Rotura,2024-02-09T00:00:00Z,Cerrada,525-44-7911,6965,233
14436,Rotura,2023-12-30T00:00:00Z,Cerrada,407-12-5880,6257,84
14437,Vandalismo,2024-05-02T00:00:00Z,Abierta,898-10-0708,328,135
14438,Rotura,2024-06-09T00:00:00Z,Abierta,052-99-7884,11512,41
14439,Rotura,2024-06-19T00:00:00Z,Abierta,936-56-5018,6496,309
14440,Mal_funcionamiento,2024-08-25T00:00:00Z,Abierta,611-68-2609,14174,117
14441,Mal_funcionamiento,2024-01-29T00:00:00Z,Cerrada,925-85-8485,3212,109
14442,Desgaste,2023-12-14T00:00:00Z,Cerrada,948-74-7541,11043,25
14443,Desgaste,2024-07-07T00:00:00Z,Cerrada,547-07-9050,10760,166
14444,Rotura,2024-01-24T00:00:00Z,Abierta,698-40-4583,4589,135
14445,Mal_funcionamiento,2024-07-30T00:00:00Z,Cerrada,151-86-5296,3972,210
14446,Vandalismo,2024-04-25T00:00:00Z,Abierta,153-16-9936,7733,298
14447,Rotura,2024-09-10T00:00:00Z,Cerrada,718-63-7449,9039,274
14448,Vandalismo,2024-01-18T00:00:00Z,Cerrada,768-67-7512,8423,348
14448,Vandalismo,2024-01-18T00:00:00Z,Cerrada,768-67-7512,9381,348
14449,Vandalismo,2024-09-29T00:00:00Z,Cerrada,980-43-9156,9849,143
14450,Rotura,2023-06-12T00:00:00Z,Abierta,911-58-5275,3286,360
14451,Rotura,2024-12-02T00:00:00Z,Abierta,444-81-7075,6608,183
14452,Desgaste,2024-07-12T00:00:00Z,Abierta,832-11-7435,12675,337
14453,Mal_funcionamiento,2024-04-26T00:00:00Z,Cerrada,266-21-9520,12457,116
14454,Vandalismo,2023-12-29T00:00:00Z,Abierta,881-57-0300,6475,103
14455,Desgaste,2024-08-04T00:00:00Z,Abierta,791-28-8977,3637,343
14456,Desgaste,2024-07-26T00:00:00Z,Cerrada,137-62-2365,7301,342
14457,Rotura,2024-01-28T00:00:00Z,Cerrada,633-44-2210,7644,175
14457,Rotura,2024-01-28T00:00:00Z,Cerrada,633-44-2210,12434,175
14457,Rotura,2024-01-28T00:00:00Z,Cerrada,633-44-2210,13048,175
14458,Vandalismo,2024-02-03T00:00:00Z,Abierta,359-87-4384,11033,45
14459,Rotura,2023-10-18T00:00:00Z,Abierta,336-87-1559,12829,122
14460,Mal_funcionamiento,2024-10-07T00:00:00Z,Abierta,701-16-4650,503,140
14461,Rotura,2024-09-25T00:00:00Z,Cerrada,707-00-8133,8837,304
14462,Mal_funcionamiento,2024-06-07T00:00:00Z,Cerrada,880-15-9284,3698,87
14463,Mal_funcionamiento,2023-10-24T00:00:00Z,Abierta,630-97-7517,6321,45
14464,Rotura,2024-04-21T00:00:00Z,Abierta,337-22-3494,7169,119
14465,Vandalismo,2024-07-31T00:00:00Z,Abierta,744-15-8518,9983,276
14465,Vandalismo,2024-07-31T00:00:00Z,Abierta,744-15-8518,11150,276
14465,Vandalismo,2024-07-31T00:00:00Z,Abierta,744-15-8518,12050,276
14466,Desgaste,2024-07-29T00:00:00Z,Abierta,006-45-0577,14,75
14467,Vandalismo,2024-10-10T00:00:00Z,Abierta,448-70-4219,14394,120
14468,Rotura,2024-07-21T00:00:00Z,Cerrada,464-09-4235,3793,258
14469,Mal_funcionamiento,2024-04-17T00:00:00Z,Cerrada,675-98-5499,5263,178
14470,Rotura,2024-06-16T00:00:00Z,Abierta,734-83-6874,7395,26
14471,Rotura,2024-07-29T00:00:00Z,Abierta,121-88-3254,462,215
14472,Vandalismo,2024-08-10T00:00:00Z,Cerrada,370-62-0388,14394,282
14473,Mal_funcionamiento,2024-08-08T00:00:00Z,Cerrada,264-51-1791,308,352
14474,Vandalismo,2024-02-25T00:00:00Z,Abierta,395-29-3851,7555,184
14475,Rotura,2024-07-28T00:00:00Z,Cerrada,048-99-8807,4238,167
14475,Rotura,2024-07-28T00:00:00Z,Cerrada,048-99-8807,4641,167
14476,Mal_funcionamiento,2023-11-13T00:00:00Z,Abierta,357-29-1271,11465,61
14477,Mal_funcionamiento,2024-09-23T00:00:00Z,Cerrada,811-66-5441,10059,337
14478,Mal_funcionamiento,2024-07-04T00:00:00Z,Cerrada,396-71-7536,669,219
14478,Mal_funcionamiento,2024-07-04T00:00:00Z,Cerrada,396-71-7536,11133,219
14479,Rotura,2024-05-11T00:00:00Z,Abierta,831-23-8385,9739,199
14480,Desgaste,2023-11-26T00:00:00Z,Cerrada,738-45-6412,8217,224
14481,Rotura,2023-11-13T00:00:00Z,Cerrada,250-52-6142,8427,306
14482,Rotura,2024-01-24T00:00:00Z,Cerrada,691-82-4217,274,146
14483,Mal_funcionamiento,2024-06-29T00:00:00Z,Cerrada,782-33-5851,7511,303
